2.000000;0.041088;0.006816
4.000000;0.035712;0.005984
8.000000;0.036256;0.005856
16.000000;0.036352;0.005984
32.000000;0.036704;0.006624
64.000000;0.038240;0.008608
128.000000;0.051584;0.009600
256.000000;0.093728;0.016256
512.000000;0.254048;0.066400
1024.000000;1.504800;0.246112
