Chunk size; Elapsed time; Acceleration;
4; 472.308441; 118.077110
8; 235.294662; 29.411833
16; 118.724068; 7.420254
32; 59.802654; 1.868833
64; 30.062271; 0.469723
128; 19.565569; 0.152856
256; 15.782240; 0.061649
512; 12.282592; 0.023989
1024; 10.854336; 0.010600
2048; 10.093728; 0.004929
4096; 9.753696; 0.002381
8192; 9.572256; 0.001168
16384; 9.926528; 0.000606
32768; 0.000000; 0.000000
